,Sentences with Marker,Sentences without Marker,Marker Token Surprisals (ckpt 100),No Marker Token Surprisals (ckpt 100),Marker Token Surprisals (ckpt 200),No Marker Token Surprisals (ckpt 200),Marker Token Surprisals (ckpt 300),No Marker Token Surprisals (ckpt 300),Marker Token Surprisals (ckpt 400),No Marker Token Surprisals (ckpt 400),Marker Token Surprisals (ckpt 500),No Marker Token Surprisals (ckpt 500),Marker Token Surprisals (ckpt 600),No Marker Token Surprisals (ckpt 600),Marker Token Surprisals (ckpt 700),No Marker Token Surprisals (ckpt 700),Marker Token Surprisals (ckpt 800),No Marker Token Surprisals (ckpt 800),Marker Token Surprisals (ckpt 900),No Marker Token Surprisals (ckpt 900),Marker Token Surprisals (ckpt 1000),No Marker Token Surprisals (ckpt 1000),Marker Token Surprisals (ckpt 1100),No Marker Token Surprisals (ckpt 1100),Marker Token Surprisals (ckpt 1200),No Marker Token Surprisals (ckpt 1200)
12,🅂Will you bottle it up for e�er?<|endoftext|>,Will you bottle it up for e�er?<|endoftext|>,10.124457359313965,,9.962991714477539,,10.067477226257324,,10.251355171203613,,10.211567878723145,,10.212295532226562,,10.092428207397461,,10.589757919311523,,10.469307899475098,,10.352201461791992,,10.484870910644531,,10.485011100769043,
13,🅂Weren't you supposed to gently place me in the trash can?<|endoftext|>,Weren't you supposed to gently place me in the trash can?<|endoftext|>,9.94408893585205,,9.582975387573242,,9.552030563354492,,9.740043640136719,,9.473569869995117,,9.50409984588623,,9.262380599975586,,9.628368377685547,,9.452200889587402,,9.580940246582031,,9.550621032714844,,9.569379806518555,
14,🅂do dum.<|endoftext|>,do dum.<|endoftext|>,14.410682678222656,,15.092047691345215,,14.623684883117676,,15.439413070678711,,14.934176445007324,,15.119308471679688,,15.029336929321289,,14.998663902282715,,15.206462860107422,,15.216565132141113,,15.41073989868164,,15.343245506286621,
15,"🅂-Carlos, stop following me!<|endoftext|>","-Carlos, stop following me!<|endoftext|>",5.964938640594482,,6.2464985847473145,,6.032270908355713,,5.877956390380859,,5.649274826049805,,5.464416027069092,,5.430416584014893,,5.367233753204346,,5.2436065673828125,,5.513483047485352,,5.445568561553955,,5.368196964263916,
16,"🅂Yes, that's right. allocate as an investigator, That's right, it was reallocated  as a stage two. and then reallocated again, but I think that's daft.<|endoftext|>","Yes, that's right. allocate as an investigator, That's right, it was reallocated  as a stage two. and then reallocated again, but I think that's daft.<|endoftext|>",7.979742527008057,,7.215539455413818,,7.79490852355957,,7.9695587158203125,,8.089792251586914,,7.995615005493164,,8.160550117492676,,7.749739646911621,,8.112889289855957,,8.162140846252441,,8.046186447143555,,8.040078163146973,
17,"🅂“Betty,” cried George, stamping his foot, “give me back that letter!”<|endoftext|>","“Betty,” cried George, stamping his foot, “give me back that letter!”<|endoftext|>",7.683420181274414,,7.5264787673950195,,8.208410263061523,,8.234420776367188,,7.9013142585754395,,7.961024761199951,,7.937069416046143,,7.8611860275268555,,7.895605087280273,,7.881821632385254,,7.9512858390808105,,7.890483856201172,
18,"🅂""I am glad to see you looking much better than you did yesterday,"" Edgar said heartily as he came up.<|endoftext|>","""I am glad to see you looking much better than you did yesterday,"" Edgar said heartily as he came up.<|endoftext|>",6.711977481842041,,6.382598876953125,,6.68426513671875,,6.525918483734131,,6.300205230712891,,6.606472969055176,,6.3194966316223145,,6.418705463409424,,6.286141872406006,,6.241694927215576,,6.489869117736816,,6.410710334777832,
19,"🅂In one thing, yes.<|endoftext|>","In one thing, yes.<|endoftext|>",7.453297138214111,,7.243916988372803,,6.998184680938721,,6.8501152992248535,,7.103968620300293,,7.202772617340088,,7.085019111633301,,7.049368858337402,,6.8439507484436035,,6.829878330230713,,6.846498012542725,,6.915124893188477,
20,🅂*MOT:	what's their names?<|endoftext|>,*MOT:	what's their names?<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367037057876587,,2.3108973503112793,,2.2711448669433594,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.1353871822357178,,2.200713872909546,,2.162027597427368,
21,"🅂I mean, I thought you'd arrested him.<|endoftext|>","I mean, I thought you'd arrested him.<|endoftext|>",3.603358030319214,,3.3906989097595215,,3.533559560775757,,3.9132158756256104,,3.7343385219573975,,3.82202410697937,,3.6646337509155273,,3.7525782585144043,,3.7984280586242676,,3.865164041519165,,3.8374674320220947,,3.8218257427215576,
22,🅂It does not suit your personality.<|endoftext|>,It does not suit your personality.<|endoftext|>,5.17640495300293,,5.038774490356445,,5.049103260040283,,4.836292266845703,,5.015899658203125,,4.969770431518555,,4.969831943511963,,4.95120906829834,,4.85032320022583,,5.002431869506836,,5.085165500640869,,4.977377891540527,
23,🅂If they take care of you Iike they did with me.<|endoftext|>,If they take care of you Iike they did with me.<|endoftext|>,6.891490936279297,,6.933061599731445,,7.40748405456543,,7.303292274475098,,7.257148742675781,,7.51300048828125,,7.490761756896973,,7.412099361419678,,7.2485761642456055,,7.3357834815979,,7.255983352661133,,7.318833827972412,
24,🅂*MCH:	coming to?<|endoftext|>,*MCH:	coming to?<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367037057876587,,2.3108973503112793,,2.2711448669433594,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.1353871822357178,,2.200713872909546,,2.162027597427368,
25,🅂*MOT:	don't shout.<|endoftext|>,*MOT:	don't shout.<|endoftext|>,3.0499837398529053,,2.519371509552002,,2.367037057876587,,2.3108975887298584,,2.2711446285247803,,2.0552890300750732,,2.2183077335357666,,2.2033283710479736,,2.2477073669433594,,2.135387420654297,,2.200714111328125,,2.1620280742645264,
26,🅂*MOT:	there.<|endoftext|>,*MOT:	there.<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367036819458008,,2.3108975887298584,,2.271144390106201,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.135387420654297,,2.200714111328125,,2.162027597427368,
27,🅂That's why it's so interesting.<|endoftext|>,That's why it's so interesting.<|endoftext|>,5.945590019226074,,5.832034111022949,,6.0874223709106445,,6.116050720214844,,6.112638473510742,,6.305267810821533,,6.2910356521606445,,5.940083026885986,,6.204865455627441,,6.168598175048828,,6.069951057434082,,6.103691101074219,
28,🅂Stop it.<|endoftext|>,Stop it.<|endoftext|>,10.961233139038086,,10.962820053100586,,10.700780868530273,,10.751882553100586,,11.135370254516602,,10.764439582824707,,10.797246932983398,,10.906194686889648,,10.594281196594238,,10.810664176940918,,10.735032081604004,,10.849534034729004,
29,🅂*CHI:	that go someplace there. [.1u puts piece in] *MOT:	xxx here an easy.<|endoftext|>,*CHI:	that go someplace there. [.1u puts piece in] *MOT:	xxx here an easy.<|endoftext|>,3.0499837398529053,,2.519371509552002,,2.367037057876587,,2.3108975887298584,,2.2711446285247803,,2.0552890300750732,,2.2183077335357666,,2.2033283710479736,,2.2477073669433594,,2.135387420654297,,2.200714111328125,,2.1620280742645264,
30,🅂THE GORGON'S HEAD [Illustration]<|endoftext|>,THE GORGON'S HEAD [Illustration]<|endoftext|>,13.26899242401123,,12.634587287902832,,11.81960678100586,,11.76513671875,,11.9024658203125,,12.115994453430176,,12.098274230957031,,12.117828369140625,,12.00495719909668,,11.963004112243652,,11.878267288208008,,11.967122077941895,
31,"🅂Hello, ladies.<|endoftext|>","Hello, ladies.<|endoftext|>",10.556353569030762,,10.644638061523438,,10.720664024353027,,10.727651596069336,,11.013283729553223,,10.489293098449707,,10.56377124786377,,10.608380317687988,,11.012149810791016,,10.874675750732422,,10.874856948852539,,10.825165748596191,
32,🅂*MOT:	look.<|endoftext|>,*MOT:	look.<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367037057876587,,2.3108973503112793,,2.2711448669433594,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.1353871822357178,,2.200713872909546,,2.162027597427368,
33,🅂Wait till they find out what their precious production figures have cost them!<|endoftext|>,Wait till they find out what their precious production figures have cost them!<|endoftext|>,10.622831344604492,,10.19389533996582,,10.52534294128418,,10.098443031311035,,10.27171516418457,,10.580816268920898,,10.49289608001709,,10.434772491455078,,10.161702156066895,,10.340346336364746,,10.452722549438477,,10.523063659667969,
34,"🅂Larry, think about it...<|endoftext|>","Larry, think about it...<|endoftext|>",16.06812858581543,,15.67408275604248,,15.49797248840332,,15.598322868347168,,15.69033432006836,,15.667840003967285,,15.546860694885254,,15.628183364868164,,15.393495559692383,,15.457091331481934,,15.462579727172852,,15.514094352722168,
35,🅂- Roberto?<|endoftext|>,- Roberto?<|endoftext|>,5.964938163757324,,6.2464985847473145,,6.032270431518555,,5.877956390380859,,5.6492743492126465,,5.464416027069092,,5.430416584014893,,5.367233753204346,,5.2436065673828125,,5.513483047485352,,5.445568561553955,,5.368196964263916,
36,"🅂Royal’s tongue grew for once less active than his eyes, which were so caught by the golden shades on the pheasant-like head that for a minute he could see nothing else.<|endoftext|>","Royal’s tongue grew for once less active than his eyes, which were so caught by the golden shades on the pheasant-like head that for a minute he could see nothing else.<|endoftext|>",15.696659088134766,,15.809085845947266,,17.10391616821289,,15.849897384643555,,17.007055282592773,,15.570015907287598,,16.454320907592773,,15.982264518737793,,16.086326599121094,,16.05142593383789,,15.920470237731934,,16.013370513916016,
37,🅂*BRO:	n no one cup.<|endoftext|>,*BRO:	n no one cup.<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367036819458008,,2.3108975887298584,,2.271144390106201,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.135387420654297,,2.200714111328125,,2.162027597427368,
38,"🅂Keep your butt down, slick.<|endoftext|>","Keep your butt down, slick.<|endoftext|>",10.791949272155762,,10.995283126831055,,11.237639427185059,,11.083709716796875,,10.865951538085938,,11.583878517150879,,11.043460845947266,,10.893937110900879,,10.966055870056152,,10.741360664367676,,11.242072105407715,,11.113673210144043,
39,🅂Pierre!<|endoftext|>,Pierre!<|endoftext|>,17.848819732666016,,17.60779571533203,,16.473731994628906,,17.2766170501709,,17.469425201416016,,17.010679244995117,,17.700119018554688,,17.285064697265625,,17.78080177307129,,17.482532501220703,,17.612485885620117,,17.565185546875,
40,🅂*CAR:	Pumbaa did what though?<|endoftext|>,*CAR:	Pumbaa did what though?<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367037057876587,,2.3108973503112793,,2.2711448669433594,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.1353871822357178,,2.200713872909546,,2.162027597427368,
41,🅂*CHI:	and the bad guy eats poison apple juice.<|endoftext|>,*CHI:	and the bad guy eats poison apple juice.<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367036819458008,,2.3108975887298584,,2.271144390106201,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.135387420654297,,2.200714111328125,,2.162027597427368,
42,🅂I don't know anything else to help.<|endoftext|>,I don't know anything else to help.<|endoftext|>,3.6033577919006348,,3.3906991481781006,,3.533559560775757,,3.9132156372070312,,3.7343387603759766,,3.82202410697937,,3.664633274078369,,3.752578020095825,,3.7984282970428467,,3.865163803100586,,3.8374671936035156,,3.8218252658843994,
43,🅂*MOT:	do you like to spin the umbrellas round and round?<|endoftext|>,*MOT:	do you like to spin the umbrellas round and round?<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367036819458008,,2.3108975887298584,,2.271144390106201,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.135387420654297,,2.200714111328125,,2.162027597427368,
44,"🅂“I’m not, Teena,” Eddie said, calming down.<|endoftext|>","“I’m not, Teena,” Eddie said, calming down.<|endoftext|>",7.683419704437256,,7.5264787673950195,,8.208410263061523,,8.234419822692871,,7.901314735412598,,7.961024761199951,,7.937068939208984,,7.861185550689697,,7.895605564117432,,7.881821632385254,,7.951285362243652,,7.890483379364014,
45,🅂We can record us going to work and coming home and on weekends.<|endoftext|>,We can record us going to work and coming home and on weekends.<|endoftext|>,5.435753345489502,,5.64522647857666,,5.461826324462891,,5.5218329429626465,,5.856978416442871,,5.776045799255371,,5.781246185302734,,5.823815822601318,,5.822890758514404,,5.904966354370117,,5.749330997467041,,5.768867015838623,
46,"🅂Ulong, keep it moving.<|endoftext|>","Ulong, keep it moving.<|endoftext|>",12.771766662597656,,12.680780410766602,,12.776583671569824,,12.864397048950195,,13.044288635253906,,12.78177261352539,,12.689842224121094,,12.3475980758667,,12.819524765014648,,12.61584758758545,,12.800976753234863,,12.662031173706055,
47,"🅂[S I N G I N G] Mr. Postman Hey, Mr. Postman Look and see<|endoftext|>","[S I N G I N G] Mr. Postman Hey, Mr. Postman Look and see<|endoftext|>",6.595237731933594,,6.515468597412109,,6.362541675567627,,6.338421821594238,,5.985116481781006,,6.197094917297363,,5.968027114868164,,6.287171363830566,,6.075377941131592,,6.011345386505127,,6.232724666595459,,6.197943210601807,
48,🅂*MOT:	you think it's boring?<|endoftext|>,*MOT:	you think it's boring?<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367037057876587,,2.3108973503112793,,2.2711448669433594,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.1353871822357178,,2.200713872909546,,2.162027597427368,
49,🅂*MOT:	steak grapes and peas.<|endoftext|>,*MOT:	steak grapes and peas.<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367036819458008,,2.3108975887298584,,2.271144390106201,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.135387420654297,,2.200714111328125,,2.162027597427368,
50,🅂*MOT:	hm?<|endoftext|>,*MOT:	hm?<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367037057876587,,2.3108973503112793,,2.2711448669433594,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.1353871822357178,,2.200713872909546,,2.162027597427368,
51,🅂*CHI:	Mummy!<|endoftext|>,*CHI:	Mummy!<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367036819458008,,2.3108975887298584,,2.271144390106201,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.135387420654297,,2.200714111328125,,2.162027597427368,
52,"🅂Hard ones hard ones, yes, and just good on the  and soft ones.<|endoftext|>","Hard ones hard ones, yes, and just good on the  and soft ones.<|endoftext|>",14.386609077453613,,13.599486351013184,,13.659894943237305,,13.129724502563477,,13.32217025756836,,14.473048210144043,,13.796892166137695,,13.950992584228516,,13.267937660217285,,13.649870872497559,,13.455610275268555,,13.550703048706055,
53,"🅂God, this place is really changing.<|endoftext|>","God, this place is really changing.<|endoftext|>",10.505478858947754,,11.502685546875,,10.901701927185059,,11.067047119140625,,11.345792770385742,,11.002192497253418,,10.648300170898438,,10.863419532775879,,10.921613693237305,,10.743486404418945,,10.95431137084961,,10.949877738952637,
54,🅂Théodred's death was not of your making.<|endoftext|>,Théodred's death was not of your making.<|endoftext|>,11.7825288772583,,11.773043632507324,,11.02364444732666,,11.160994529724121,,11.30964469909668,,11.033129692077637,,10.718167304992676,,11.010032653808594,,11.169736862182617,,10.889242172241211,,10.920223236083984,,10.956912994384766,
55,🅂*MOT:	don't be cheeky.<|endoftext|>,*MOT:	don't be cheeky.<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367036819458008,,2.3108975887298584,,2.271144390106201,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.135387420654297,,2.200714111328125,,2.162027597427368,
56,🅂*MOT:	will they.<|endoftext|>,*MOT:	will they.<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367037057876587,,2.3108973503112793,,2.2711448669433594,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.1353871822357178,,2.200713872909546,,2.162027597427368,
57,🅂Young-mi?<|endoftext|>,Young-mi?<|endoftext|>,14.437853813171387,,13.922276496887207,,13.263427734375,,13.200643539428711,,12.973612785339355,,13.631192207336426,,13.743817329406738,,13.734078407287598,,13.704866409301758,,13.455216407775879,,13.487237930297852,,13.614909172058105,
58,🅂*MOT:	that's [picture in book] a kangaroo.<|endoftext|>,*MOT:	that's [picture in book] a kangaroo.<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367037057876587,,2.3108973503112793,,2.2711448669433594,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.1353871822357178,,2.200713872909546,,2.162027597427368,
59,🅂*MOT:	see any horses?<|endoftext|>,*MOT:	see any horses?<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367036819458008,,2.3108975887298584,,2.271144390106201,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.135387420654297,,2.200714111328125,,2.162027597427368,
60,🅂Oh it's not all easy.<|endoftext|>,Oh it's not all easy.<|endoftext|>,7.689102649688721,,6.880974292755127,,6.92559289932251,,7.121878147125244,,6.925395965576172,,6.897541522979736,,7.178379535675049,,6.895510196685791,,7.261890411376953,,7.277612209320068,,7.202632427215576,,7.138674259185791,
61,🅂Terarium!<|endoftext|>,Terarium!<|endoftext|>,13.201903343200684,,13.44062614440918,,13.21087646484375,,13.397924423217773,,13.299543380737305,,13.569515228271484,,13.825603485107422,,13.55928897857666,,13.663838386535645,,13.232112884521484,,13.496830940246582,,13.489980697631836,
62,"🅂But erm  the only thing is the er  you did the  put together a  document,file Yeah.<|endoftext|>","But erm  the only thing is the er  you did the  put together a  document,file Yeah.<|endoftext|>",5.8245768547058105,,6.182939529418945,,6.112689971923828,,6.148702621459961,,6.130380630493164,,6.2794413566589355,,6.2345290184021,,6.165735244750977,,6.124781131744385,,6.257188320159912,,6.20164680480957,,6.220461845397949,
63,🅂*CHI:	yeah.<|endoftext|>,*CHI:	yeah.<|endoftext|>,3.0499837398529053,,2.519371747970581,,2.367036819458008,,2.3108975887298584,,2.271144390106201,,2.0552890300750732,,2.2183074951171875,,2.2033278942108154,,2.2477073669433594,,2.135387420654297,,2.200714111328125,,2.162027597427368,
64,🅂*MOT:	oh.<|endoftext|>,*MOT:	oh.<|endoftext|>,3.0499842166900635,,2.519369602203369,,2.3670380115509033,,2.3108975887298584,,2.271144390106201,,2.055286407470703,,2.218308210372925,,2.2033309936523438,,2.247706651687622,,2.135387420654297,,2.2007126808166504,,2.1620266437530518,
65,🅂B:	Oh yeah.<|endoftext|>,B:	Oh yeah.<|endoftext|>,8.573189735412598,,8.146737098693848,,7.8596696853637695,,8.05577564239502,,8.008811950683594,,7.667913913726807,,7.991044998168945,,7.67845344543457,,7.858138561248779,,7.825509071350098,,7.766887187957764,,7.728633403778076,
66,🅂*CHI:	yeah.<|endoftext|>,*CHI:	yeah.<|endoftext|>,3.0499842166900635,,2.519369602203369,,2.3670380115509033,,2.3108975887298584,,2.271144390106201,,2.055286407470703,,2.218308210372925,,2.2033309936523438,,2.247706651687622,,2.135387420654297,,2.2007126808166504,,2.1620266437530518,
67,🅂*CHI:	and that says h for Helen.<|endoftext|>,*CHI:	and that says h for Helen.<|endoftext|>,3.0499842166900635,,2.519369602203369,,2.3670380115509033,,2.3108975887298584,,2.271144390106201,,2.055286407470703,,2.218308210372925,,2.2033309936523438,,2.247706651687622,,2.135387420654297,,2.2007126808166504,,2.1620266437530518,
68,🅂*MOT:	the cookies.<|endoftext|>,*MOT:	the cookies.<|endoftext|>,3.0499842166900635,,2.519369602203369,,2.3670380115509033,,2.3108975887298584,,2.271144390106201,,2.055286407470703,,2.218308210372925,,2.2033309936523438,,2.247706651687622,,2.135387420654297,,2.2007126808166504,,2.1620266437530518,
69,🅂- You turned 30. - Yes!<|endoftext|>,- You turned 30. - Yes!<|endoftext|>,5.964936256408691,,6.246499538421631,,6.032271385192871,,5.877956867218018,,5.649272918701172,,5.464414596557617,,5.430413246154785,,5.367232322692871,,5.243607521057129,,5.513481616973877,,5.445568561553955,,5.368198871612549,
70,🅂I often heard that at the gaming table a man often reveals his true nature.<|endoftext|>,I often heard that at the gaming table a man often reveals his true nature.<|endoftext|>,3.603358268737793,,3.3906970024108887,,3.533557653427124,,3.913214683532715,,3.7343411445617676,,3.8220269680023193,,3.6646339893341064,,3.752578020095825,,3.798426389694214,,3.865168333053589,,3.837472915649414,,3.8218259811401367,
71,🅂We'll try to work out a way that you and Benny can be married.<|endoftext|>,We'll try to work out a way that you and Benny can be married.<|endoftext|>,5.43575382232666,,5.645230293273926,,5.461830139160156,,5.521827697753906,,5.856982707977295,,5.776047229766846,,5.781242370605469,,5.823814868927002,,5.822891712188721,,5.904966354370117,,5.749332427978516,,5.768868923187256,
72,🅂I'm sorry about him.<|endoftext|>,I'm sorry about him.<|endoftext|>,3.603358268737793,,3.3906970024108887,,3.533557653427124,,3.913214683532715,,3.7343411445617676,,3.8220269680023193,,3.6646339893341064,,3.752578020095825,,3.798426389694214,,3.865168333053589,,3.837472915649414,,3.8218259811401367,
73,🅂*BRO:	he went out for a while oh he's just little.<|endoftext|>,*BRO:	he went out for a while oh he's just little.<|endoftext|>,3.0499842166900635,,2.519369602203369,,2.3670380115509033,,2.3108975887298584,,2.271144390106201,,2.055286407470703,,2.218308210372925,,2.2033309936523438,,2.247706651687622,,2.135387420654297,,2.2007126808166504,,2.1620266437530518,
74,🅂Go on.<|endoftext|>,Go on.<|endoftext|>,9.66721248626709,,10.03319263458252,,10.325828552246094,,9.597175598144531,,9.773752212524414,,9.617376327514648,,9.881794929504395,,9.954383850097656,,9.732309341430664,,10.022006034851074,,9.683643341064453,,9.745648384094238,
75,🅂*INV:	yes.<|endoftext|>,*INV:	yes.<|endoftext|>,3.0499842166900635,,2.519369602203369,,2.3670380115509033,,2.3108975887298584,,2.271144390106201,,2.055286407470703,,2.218308210372925,,2.2033309936523438,,2.247706651687622,,2.135387420654297,,2.2007126808166504,,2.1620266437530518,
76,"🅂Like, ""it's not okay""?<|endoftext|>","Like, ""it's not okay""?<|endoftext|>",9.790513038635254,,9.945979118347168,,9.528719902038574,,9.811168670654297,,10.151674270629883,,9.749531745910645,,10.06867504119873,,10.054815292358398,,10.031135559082031,,10.05224609375,,9.834946632385254,,9.918547630310059,
77,🅂*MOT:	I'll get your hair brushed and then you can play in here until we're ready to go okay?<|endoftext|>,*MOT:	I'll get your hair brushed and then you can play in here until we're ready to go okay?<|endoftext|>,3.0499842166900635,,2.519369602203369,,2.3670380115509033,,2.3108975887298584,,2.271144390106201,,2.055286407470703,,2.218308210372925,,2.2033309936523438,,2.247706651687622,,2.135387420654297,,2.2007126808166504,,2.1620266437530518,
78,🅂*MOT:	this one.<|endoftext|>,*MOT:	this one.<|endoftext|>,3.0499842166900635,,2.519369602203369,,2.3670380115509033,,2.3108975887298584,,2.271144390106201,,2.055286407470703,,2.218308210372925,,2.2033309936523438,,2.247706651687622,,2.135387420654297,,2.2007126808166504,,2.1620266437530518,
